FIPS_CODE,fips,mean,_3_14_20,_6_14_20,_8_14_20,_11_2_20,newcases_all,newcases_p1,newcases_p2,newcases_p3,IncidenceRate,Population
20133,20133,16007,0,6,66,289,289,37.483600925,374.83600925,1393.140501,1805.4601112,16007
20135,20135,2750,0,4,6,159,159,145.45454545,72.727272727,5563.6363636,5781.8181818,2750
20137,20137,5361,0,3,23,708,708,55.95970901,373.06472673,12777.466891,13206.491326,5361
20139,20139,15949,0,10,46,182,182,62.69985579,225.71948085,852.71803875,1141.1373754,15949
20141,20141,3421,0,2,4,41,41,58.462437884,58.462437884,1081.5551008,1198.4799766,3421
20143,20143,5704,0,4,37,129,129,70.126227209,578.54137447,1612.9032258,2261.5708275,5704
20145,20145,6414,0,3,60,440,440,46.772684752,888.68101029,5924.5400686,6859.9937636,6414
20147,20147,5234,0,2,51,222,222,38.211692778,936.18647306,3267.0997325,4241.4978984,5234
20149,20149,24383,0,32,111,420,420,131.23897798,323.99622688,1267.2763811,1722.5115859,24383
20151,20151,9164,0,2,35,205,205,21.824530773,360.10475775,1855.0851157,2237.0144042,9164
20153,20153,2530,0,0,0,126,126,0,0,4980.2371542,4980.2371542,2530
20155,20155,61998,0,49,408,2454,2454,79.034807574,579.05093713,3300.106455,3958.1921997,61998
20157,20157,4636,0,4,32,91,91,86.281276963,603.96893874,1272.6488352,1962.8990509,4636
20159,20159,9537,0,4,39,172,172,41.941910454,366.99171647,1394.5685226,1803.5021495,9537
20161,20161,74232,0,77,495,2263,2263,103.72885009,563.09947193,2381.7221683,3048.5504904,74232
20163,20163,4920,0,6,18,171,171,121.95121951,243.90243902,3109.7560976,3475.6097561,4920
20165,20165,3036,0,0,10,110,110,0,329.38076416,3293.8076416,3623.1884058,3036
20167,20167,6856,0,0,16,225,225,0,233.3722287,3048.4247375,3281.7969662,6856
20169,20169,54224,0,28,399,1230,1230,51.637651225,684.19887873,1532.5317203,2268.3682502,54224
20171,20171,4823,0,16,54,182,182,331.74372797,787.89135393,2653.9498238,3773.5849057,4823
20173,20173,516042,0,745,5213,14189,14189,144.36809407,865.82099907,1739.3933052,2749.5823983,516042
20175,20175,21428,0,924,1257,2201,2201,4312.1149897,1554.0414411,4405.450812,10271.607243,21428
20177,20177,176875,0,438,1712,3947,3947,247.63250883,720.28268551,1263.6042403,2231.5194346,176875
20179,20179,2521,0,2,7,215,215,79.333597779,198.33399445,8250.694169,8528.3617612,2521
20181,20181,5917,0,7,17,260,260,118.30319419,169.00456312,4106.8108839,4394.1186412,5917
20183,20183,3583,0,2,3,34,34,55.819145967,27.909572984,865.19676249,948.92548144,3583
20185,20185,4156,0,1,7,100,100,24.06159769,144.36958614,2237.7285852,2406.159769,4156
20187,20187,2006,0,9,20,106,106,448.65403789,548.35493519,4287.1385842,5284.1475573,2006
20189,20189,5485,0,31,46,238,238,565.17775752,273.47310848,3500.4557885,4339.1066545,5485
20191,20191,22836,0,9,104,368,368,39.411455596,416.00980907,1156.0693642,1611.4906288,22836
20193,20193,7777,0,0,45,375,375,0,578.6292915,4243.281471,4821.9107625,7777
20195,20195,2803,0,1,7,117,117,35.676061363,214.05636818,3924.3667499,4174.0991795,2803
20197,20197,6931,0,31,43,100,100,447.2659068,173.13518973,822.3921512,1442.7932477,6931
20199,20199,1518,0,0,0,82,82,0,0,5401.8445323,5401.8445323,1518
20201,20201,5406,0,1,1,60,60,18.497965224,0,1091.3799482,1109.8779134,5406
20203,20203,2119,0,0,4,62,62,0,188.76828693,2737.1401605,2925.9084474,2119
20205,20205,8525,0,1,11,127,127,11.730205279,117.30205279,1360.7038123,1489.7360704,8525
20207,20207,3138,0,6,12,38,38,191.20458891,191.20458891,828.55321861,1210.9623964,3138
20209,20209,165429,1,1660,5137,8846,8845,1002.8471429,2101.8080264,2242.0494593,5346.7046286,165429
21001,21001,19202,0,101,220,520,520,525.98687637,619.72711176,1562.3372565,2708.0512447,19202
21003,21003,21315,0,132,233,569,569,619.28219564,473.8447103,1576.3546798,2669.4815857,21315
21005,21005,22747,0,25,89,280,280,109.9046028,281.35578318,839.67116543,1230.9315514,22747
21007,21007,7888,0,14,37,82,82,177.48478702,291.5821501,570.48681542,1039.5537525,7888
21009,21009,44249,0,65,421,1364,1364,146.89597505,804.53795566,2131.1216073,3082.555538,44249
21011,21011,12500,0,10,41,142,142,80,248,808,1136,12500
21013,21013,26032,0,4,336,834,834,15.365703749,1275.3534112,1913.0301168,3203.7492317,26032
21015,21015,133581,0,539,1143,2362,2362,403.50049783,452.16011259,912.55492922,1768.2155396,133581
21017,21017,19788,0,24,91,338,338,121.28562765,338.58904386,1248.2312513,1708.1059228,19788
21019,21019,46718,0,44,197,749,749,94.18211396,327.49689627,1181.5574297,1603.2364399,46718
21021,21021,30060,0,30,167,501,501,99.800399202,455.75515635,1111.1111111,1666.6666667,30060
21023,21023,8303,0,14,37,75,75,168.61375406,277.00831025,457.66590389,903.2879682,8303
21025,21025,12630,0,3,32,159,159,23.752969121,229.61203484,1005.5423595,1258.9073634,12630
21027,21027,20477,0,23,80,221,221,112.32114079,278.36108805,688.57742833,1079.2596572,20477
21029,21029,81676,0,131,434,1647,1647,160.389833,370.97801068,1485.1363926,2016.5042363,81676
21031,21031,12879,0,243,302,438,438,1886.7924528,458.11010172,1055.9826073,3400.8851619,12879
21033,21033,12747,0,12,55,308,308,94.139797599,337.33427473,1984.7807327,2416.2548051,12747
21035,21035,39001,0,57,273,1093,1093,146.15009872,553.83195303,2102.510192,2802.4922438,39001
21037,21037,93584,0,207,605,1437,1437,221.19165669,425.28637374,889.04086169,1535.5188921,93584
21039,21039,4760,0,5,50,111,111,105.04201681,945.37815126,1281.512605,2331.9327731,4760
21041,21041,10631,0,17,170,233,233,159.90969805,1439.1872825,592.60652808,2191.7035086,10631
21043,21043,26797,0,18,104,409,409,67.171698324,320.93144755,1138.1871105,1526.2902564,26797
21045,21045,16159,0,10,209,328,328,61.885017637,1231.511851,736.43170988,2029.8285785,16159
21047,21047,70461,0,138,532,2032,2032,195.85302508,559.17457885,2128.8372291,2883.864833,70461
21049,21049,36263,0,73,179,571,571,201.30711745,292.30896506,1080.9916444,1574.6077269,36263
21051,21051,19901,0,13,184,642,642,65.323350585,859.25330385,2301.3918899,3225.9685443,19901
21053,21053,10218,0,5,40,253,253,48.93325504,342.53278528,2084.5566647,2476.022705,10218
21055,21055,8806,0,7,32,173,173,79.491255962,283.89734272,1601.1810129,1964.5696116,8806
21057,21057,6614,0,5,63,154,154,75.597218022,876.92772906,1375.869368,2328.3943151,6614
21059,21059,101511,0,353,807,2131,2131,347.74556452,447.2421708,1304.2921457,2099.279881,101511
21061,21061,12150,0,65,112,192,192,534.97942387,386.83127572,658.43621399,1580.2469136,12150
21063,21063,7517,0,1,14,340,340,13.30317946,172.94133298,4336.8365039,4523.0810164,7517
21065,21065,14106,0,5,27,311,311,35.445909542,155.96200198,2013.327662,2204.7355735,14106
21067,21067,323152,3,1026,3342,11515,11512,316.56929247,716.69059761,2529.1503689,3562.4102589,323152
21069,21069,14581,0,4,64,203,203,27.432960702,411.49441053,953.2953844,1392.2227556,14581
21071,21071,35589,0,19,114,497,497,53.387282587,266.93641294,1076.1752227,1396.4989182,35589
21073,21073,50991,0,96,348,913,913,188.26851797,494.20485968,1108.0386735,1790.5120511,50991
21075,21075,5969,0,12,97,239,239,201.03869995,1424.0241246,2378.9579494,4004.020774,5969
21077,21077,8869,0,57,82,132,132,642.68801443,281.88070808,563.76141617,1488.3301387,8869
21079,21079,17666,0,10,90,370,370,56.605909657,452.84727726,1584.9654704,2094.4186573,17666
21081,21081,25069,0,53,127,291,291,211.41649049,295.1852886,654.19442339,1160.7962025,25069
21083,21083,37266,0,173,574,959,959,464.23012934,1076.0478721,1033.1132936,2573.391295,37266
21085,21085,26427,0,137,214,566,566,518.40920271,291.36867598,1331.9710902,2141.7489689,26427
21087,21087,10941,0,3,54,346,346,27.419797094,466.13655059,2668.8602504,3162.4165981,10941
21089,21089,35098,0,16,130,684,684,45.586643114,324.80483218,1578.4375178,1948.8289931,35098
21091,21091,8722,0,9,52,168,168,103.18734235,493.00619124,1329.9701903,1926.1637239,8722
21093,21093,110958,0,133,730,2329,2329,119.86517421,538.04142108,1441.0858163,2098.9924115,110958
21095,21095,26010,0,11,257,634,634,42.291426374,945.79008074,1449.4425221,2437.5240292,26010
21097,21097,18886,6,34,123,288,282,148.25796887,471.24854389,873.66303082,1493.1695436,18886
21099,21099,19035,0,30,109,494,494,157.60441292,415.02495403,2022.5899659,2595.2193328,19035
21101,21101,45210,0,129,370,1409,1409,285.33510285,533.06790533,2298.164123,3116.5671312,45210
21103,21103,16126,0,26,136,320,320,161.2303113,682.12824011,1141.0145107,1984.3730621,16126
21105,21105,4380,0,5,57,127,127,114.15525114,1187.2146119,1598.173516,2899.543379,4380
21107,21107,44686,0,228,438,1138,1138,510.22691671,469.94584434,1566.4861478,2546.6589088,44686
21109,21109,13329,0,63,154,510,510,472.65361242,682.72188461,2670.8680321,3826.2435291,13329
21111,21111,766757,4,3323,9149,24095,24091,432.86204104,759.82351645,1949.2485885,3141.934146,766757
21113,21113,54115,0,82,366,1067,1067,151.52915088,524.80827867,1295.3894484,1971.7268779,54115
21115,21115,22188,0,6,80,420,420,27.041644132,333.51361096,1532.3598341,1892.9150892,22188
21117,21117,166998,0,690,1490,3035,3035,413.17860094,479.04765327,925.16078037,1817.3870346,166998
21119,21119,14806,0,4,73,377,377,27.016074564,466.02728624,2053.2216669,2546.2650277,14806
21121,21121,31145,0,11,264,918,918,35.318670734,812.32942687,2099.8555145,2947.5036121,31145
21123,21123,14398,0,11,65,331,331,76.399499931,375.05209057,1847.4788165,2298.930407,14398
21125,21125,60813,0,29,476,1568,1568,47.687172151,735.04020522,1795.6686893,2578.3960666,60813
21127,21127,15317,0,5,37,175,175,32.643468042,208.91819547,900.95971796,1142.5213815,15317
21129,21129,7403,0,1,6,189,189,13.508037282,67.540186411,2471.9708226,2553.0190463,7403
21131,21131,9877,0,6,33,144,144,60.747190442,273.36235699,1123.8230232,1457.9325706,9877
21133,21133,21553,0,3,63,330,330,13.919175985,278.3835197,1238.8066626,1531.1093583,21553
21135,21135,13275,0,13,84,340,340,97.928436911,534.83992467,1928.4369115,2561.2052731,13275
21137,21137,24549,0,15,118,365,365,61.102285225,419.56902521,1006.1509634,1486.8222738,24549
21139,21139,9194,0,9,36,137,137,97.889928214,293.66978464,1098.5425277,1490.1022406,9194
21141,21141,27102,0,195,351,843,843,719.50409564,575.60327651,1815.3641798,3110.4715519,27102
21143,21143,8210,0,18,32,122,122,219.24482339,170.52375152,1096.2241169,1485.9926918,8210
21145,21145,65418,0,117,397,1328,1328,178.84985784,428.0167538,1423.1557064,2030.022318,65418
21147,21147,17231,0,13,49,273,273,75.445418142,208.92577332,1299.9825895,1584.353781,17231
21149,21149,9207,0,23,44,224,224,249.80992723,228.08732486,1955.0342131,2432.9314652,9207
21151,21151,92987,0,76,623,2462,2462,81.73185499,588.2542721,1977.6958069,2647.681934,92987
21153,21153,12161,0,4,49,204,204,32.892031905,370.03535893,1274.5662363,1677.4936272,12161
21155,21155,19273,0,42,124,542,542,217.92144451,425.46567737,2168.8372334,2812.2243553,19273
21157,21157,31100,0,41,147,540,540,131.83279743,340.83601286,1263.6655949,1736.3344051,31100
21159,21159,11195,0,3,41,236,236,26.797677535,339.43724877,1741.8490397,2108.0839661,11195
21161,21161,17070,0,16,56,194,194,93.731693029,234.32923257,808.43585237,1136.496778,17070
21163,21163,28572,0,24,102,423,423,83.998320034,272.99454011,1123.4775304,1480.4703906,28572
21165,21165,6489,0,10,28,94,94,154.10695022,277.3925104,1017.1058715,1448.6053321,6489
21167,21167,21933,0,16,87,398,398,72.949436922,323.71312634,1417.9546802,1814.6172434,21933
21169,21169,10071,0,7,64,215,215,69.506503823,565.98153113,1499.3545825,2134.8426174,10071
21171,21171,10650,0,29,99,356,356,272.30046948,657.27699531,2413.1455399,3342.7230047,10650
21173,21173,28157,2,37,130,577,575,124.30301524,330.29086906,1587.5270803,2042.1209646,28157
21175,21175,13309,0,6,33,153,153,45.082275152,202.87023818,901.64550304,1149.5980164,13309
21177,21177,30622,0,481,633,997,997,1570.7661159,496.37515512,1188.6878715,3255.8291424,30622
21179,21179,46233,1,48,247,1107,1106,101.65898817,430.42848182,1860.1431878,2392.2306578,46233
21181,21181,7269,0,4,20,121,121,55.028201954,220.11280781,1389.4620993,1664.6031091,7269
21183,21183,23994,0,162,364,635,635,675.1687922,841.87713595,1129.4490289,2646.4949571,23994
21185,21185,66799,0,113,653,1520,1520,169.16420905,808.39533526,1297.9236216,2275.4831659,66799
21187,21187,10901,0,4,64,129,129,36.693881295,550.40821943,596.27557105,1183.3776718,10901
21189,21189,4415,0,2,15,102,102,45.30011325,294.45073613,1970.5549264,2310.3057758,4415
21191,21191,14590,0,14,50,141,141,95.956134339,246.74434544,623.7148732,966.41535298,14590
21193,21193,25758,0,23,251,586,586,89.292646945,885.16189145,1300.5668142,2275.0213526,25758
21195,21195,57876,0,47,253,1044,1044,81.208100076,355.9333748,1366.715046,1803.8565208,57876
21197,21197,12359,0,4,68,164,164,32.365078081,517.84124929,776.76187394,1326.9682013,12359
21199,21199,64979,0,71,367,1028,1028,109.26607058,455.53178719,1017.2517275,1582.0495853,64979
21201,21201,2108,0,0,3,39,39,0,142.31499051,1707.7798861,1850.0948767,2108
21203,21203,16695,0,14,84,379,379,83.857442348,419.28721174,1766.9961066,2270.1407607,16695
21205,21205,24460,0,13,88,390,390,53.147996729,306.62305805,1234.6688471,1594.4399019,24460
21207,21207,17923,0,37,136,406,406,206.43865424,552.36288568,1506.4442337,2265.2457736,17923
21209,21209,57004,0,41,421,1219,1219,71.924777209,666.61988632,1399.9017613,2138.4464248,57004
21211,21211,49024,0,268,801,1570,1570,546.67101828,1087.2225849,1568.6194517,3202.5130548,49024
21213,21213,18572,0,59,160,377,377,317.68253285,543.82942063,1168.4255869,2029.9375404,18572
21215,21215,19351,0,26,138,341,341,134.3599814,578.78145832,1049.0413932,1762.1828329,19351
21217,21217,25769,0,16,150,535,535,62.09010827,520.00465676,1494.0432302,2076.1379953,25769
21219,21219,12294,0,23,34,307,307,187.08312998,89.474540426,2220.5954124,2497.1530828,12294
21221,21221,14651,0,17,58,262,262,116.03303529,279.84437922,1392.3964235,1788.273838,14651
21223,21223,8471,0,4,34,103,103,47.219926809,354.14945107,814.54373746,1215.9131153,8471
21225,21225,14381,0,17,73,530,530,118.2115291,389.4026841,3177.804047,3685.4182602,14381
21227,21227,132896,0,1248,2737,5489,5489,939.080183,1120.424994,2070.7921984,4130.2973754,132896
21229,21229,12095,0,14,96,276,276,115.75031005,677.96610169,1488.218272,2281.9346838,12095
21231,21231,20333,0,10,76,305,305,49.181134117,324.59548517,1126.2479713,1500.0245906,20333
21233,21233,12942,0,36,91,352,352,278.16411683,424.97295627,2016.689847,2719.8269201,12942
21235,21235,36264,0,17,168,903,903,46.878446945,416.3909111,2026.8034414,2490.0727995,36264
21237,21237,7157,0,1,16,81,81,13.972334777,209.58502166,908.20176051,1131.7591169,7157
21239,21239,26734,0,48,175,426,426,179.54664472,475.05049749,938.87932969,1593.4764719,26734
22001,22001,62045,0,583,2684,3183,3183,939.64058345,3386.2519139,804.25497623,5130.1474736,62045
22003,22003,25627,0,222,1367,1854,1854,866.2738518,4467.9439653,1900.3394857,7234.5573028,25627
22005,22005,126604,0,935,3016,4308,4308,738.52326941,1643.7079397,1020.5048814,3402.7360905,126604
22007,22007,21891,0,269,606,808,808,1228.815495,1539.4454342,922.75364305,3691.0145722,21891
22009,22009,40144,0,185,1138,1756,1756,460.8409725,2373.9537664,1539.4579514,4374.2526903,40144
22011,22011,37497,0,134,878,1091,1091,357.36192229,1984.1587327,568.04544364,2909.5660986,37497
22013,22013,13241,0,173,390,628,628,1306.5478438,1638.8490295,1797.4473227,4742.8441961,13241
22015,22015,127039,1,502,2445,4399,4398,394.36708412,1529.4515857,1538.1103441,3461.9290139,127039
22017,22017,240204,1,2853,6887,10370,10369,1187.3241078,1679.4058384,1450.0174851,4316.7474314,240204
22019,22019,203436,0,755,7013,8531,8531,371.12408817,3076.1517136,746.180617,4193.4564187,203436
22021,22021,9918,0,83,234,381,381,836.86227062,1522.4843718,1482.15366,3841.5003025,9918
22023,22023,6973,0,11,173,245,245,157.75132655,2323.2468091,1032.5541374,3513.5522731,6973
22025,22025,9494,0,130,312,465,465,1369.2858648,1917.0002107,1611.5441331,4897.8302086,9494
22027,22027,15670,0,77,292,614,614,491.38481174,1372.0485003,2054.88194,3918.3152521,15670
22029,22029,19259,0,105,356,614,614,545.19964692,1303.286775,1339.6334181,3188.1198401,19259
22031,22031,27463,0,271,765,1045,1045,986.78221607,1798.7838182,1019.5535812,3805.1196155,27463
22033,22033,440059,0,4226,12716,16314,16314,960.3257745,1929.2867547,817.61763763,3707.2301669,440059
22035,22035,6861,0,235,520,591,591,3425.1566827,4153.9134237,1034.8345722,8613.9046786,6861
22037,22037,19135,0,226,619,1798,1798,1181.0817873,2053.8280638,6161.4841913,9396.3940423,19135
22039,22039,33395,0,89,958,1425,1425,266.50696212,2602.185956,1398.4129361,4267.1058542,33395
22041,22041,20015,0,415,980,1361,1361,2073.4449163,2822.8828379,1903.5723208,6799.9000749,20015
22043,22043,22389,0,59,350,543,543,263.5222654,1299.7454107,862.03046139,2425.2981375,22389
22045,22045,69830,0,461,2602,3084,3084,660.17471001,3066.017471,690.24774452,4416.4399255,69830
22047,22047,32511,0,610,1279,1496,1496,1876.2880256,2057.7650641,667.46639599,4601.5194857,32511
22049,22049,15744,0,158,397,875,875,1003.5569106,1518.0386179,3036.0772358,5557.6727642,15744
22051,22051,432493,11,8379,15703,18884,18873,1934.829003,1693.4378129,735.50323358,4363.7700495,432493
22053,22053,31368,0,132,1071,1366,1366,420.8110176,2993.496557,940.44886509,4354.7564397,31368
22055,22055,244390,0,1148,7916,9531,9531,469.74098777,2769.3440812,660.82900282,3899.9140718,244390
22057,22057,97614,1,973,2949,3930,3929,995.75880509,2024.2997931,1004.978794,4025.0373922,97614
22059,22059,14892,0,77,339,529,529,517.05613752,1759.3338705,1275.8528069,3552.2428149,14892
22061,22061,46742,0,235,839,1701,1701,502.75983056,1292.1997347,1844.1658466,3639.1254118,46742
22063,22063,140789,0,526,3071,4275,4275,373.60873364,1807.6696333,855.18044734,3036.4588143,140789
22065,22065,10951,0,270,631,896,896,2465.5282623,3296.5026025,2419.8703315,8181.9011962,10951
22067,22067,24874,0,158,549,902,902,635.20141513,1571.9224893,1419.1525287,3626.2764332,24874
22069,22069,38158,0,191,823,1516,1516,500.55034331,1656.271293,1816.132921,3972.9545574,38158
22071,22071,390144,53,7393,10939,13589,13536,1881.3566273,908.89517717,679.23638451,3469.488189,390144
22073,22073,153279,0,1782,5067,7177,7177,1162.5858728,2143.1507251,1376.5747428,4682.3113408,153279
22075,22075,23197,0,228,469,903,903,982.88571798,1038.9274475,1870.931586,3892.7447515,23197
